Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Lat Pulldown (Cable)",3,60.0,12,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Lat Pulldown (Cable)",4,70.0,9,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Bent Over Row - Underhand (Barbell)",1,115.0,12,0,0,"",,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Bent Over Row - Underhand (Barbell)",2,115.0,12,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Bent Over Row - Underhand (Barbell)",3,115.0,12,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Bent Over Row - Underhand (Barbell)",4,115.0,12,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Leg Press",1,180.0,10,0,0,"",,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Leg Press",2,180.0,10,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Leg Press",3,180.0,10,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Leg Press",4,90.0,20,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Leg Press",5,90.0,20,0,0,,,
2022-12-05 13:49:25,"Back/Legs",1h 12m,"Leg Press",6,90.0,20,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Bench Press (Barbell)",1,135.0,8,0,0,"","",
2022-12-06 14:19:48,"Chest",41m,"Bench Press (Barbell)",2,135.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Bench Press (Barbell)",3,135.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Bench Press (Barbell)",4,135.0,10,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Decline Bench Press (Barbell)",1,115.0,12,0,0,"",,
2022-12-06 14:19:48,"Chest",41m,"Decline Bench Press (Barbell)",2,115.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Decline Bench Press (Barbell)",3,115.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Decline Bench Press (Barbell)",4,115.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Incline Bench Press (Barbell)",1,115.0,12,0,0,"",,
2022-12-06 14:19:48,"Chest",41m,"Incline Bench Press (Barbell)",2,115.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Incline Bench Press (Barbell)",3,115.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Incline Bench Press (Barbell)",4,115.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly",1,130.0,12,0,0,"",,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly",2,140.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly",3,149.99999999999997,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly",4,160.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly (Band)",1,40.0,12,0,0,"",,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly (Band)",2,40.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly (Band)",3,60.0,9,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Chest Fly (Band)",4,40.0,12,0,0,,,
2022-12-06 14:19:48,"Chest",41m,"Chest Dip",1,89.35769689,8,0,0,"",,
2022-12-06 14:19:48,"Chest",41m,"Chest Dip",2,89.35769689,8,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Seated Overhead Press (Barbell)",1,95.0,12,0,0,"","",
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Seated Overhead Press (Barbell)",2,95.0,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Seated Overhead Press (Barbell)",3,95.0,10,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Seated Overhead Press (Barbell)",4,95.0,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Front Raise (Cable)",1,30.0,12,0,0,"",,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Front Raise (Cable)",2,30.0,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Front Raise (Cable)",3,30.0,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Front Raise (Cable)",4,30.0,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Bicep Curl (Cable)",1,60.0,12,0,0,"",,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Bicep Curl (Cable)",2,70.0,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Bicep Curl (Cable)",3,70.0,9,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Bicep Curl (Cable)",4,60.0,10,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Cable Kickback",1,20.0,24,0,0,"",,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Cable Kickback",2,20.0,24,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Cable Kickback",3,30.0,21,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Cable Kickback",4,20.0,24,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Hammer Curl (Dumbbell)",1,9.071847400000001,12,0,0,"",,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Hammer Curl (Dumbbell)",2,13.6077711,6,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Hammer Curl (Dumbbell)",3,13.6077711,10,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Hammer Curl (Dumbbell)",4,13.6077711,7,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Triceps Extension",1,27.2155422,12,0,0,"",,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Triceps Extension",2,27.2155422,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Triceps Extension",3,27.2155422,12,0,0,,,
2022-12-07 14:14:18,"Arms/Shoulders ",48m,"Triceps Extension",4,22.6796185,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Squat (Barbell)",1,135.0,12,0,0,"","",
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Squat (Barbell)",2,135.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Squat (Barbell)",3,135.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Squat (Barbell)",4,135.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Seated Row (Cable)",1,90.0,12,0,0,"",,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Seated Row (Cable)",2,100.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Seated Row (Cable)",3,110.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Seated Row (Cable)",4,120.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Extension (Machine)",1,50.0,12,0,0,"",,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Extension (Machine)",2,50.0,10,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Extension (Machine)",3,50.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Extension (Machine)",4,50.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Iso-Lateral Row (Machine)",1,70.0,12,0,0,"",,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Iso-Lateral Row (Machine)",2,80.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Iso-Lateral Row (Machine)",3,90.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Iso-Lateral Row (Machine)",4,100.0,10,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Standing Calf Raise (Machine)",1,22.6796185,12,0,0,"",,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Standing Calf Raise (Machine)",2,22.6796185,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Standing Calf Raise (Machine)",3,22.6796185,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Standing Calf Raise (Machine)",4,22.6796185,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Lat Pulldown (Cable)",1,40.0,12,0,0,"",,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Lat Pulldown (Cable)",2,50.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Lat Pulldown (Cable)",3,60.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Lat Pulldown (Cable)",4,70.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Bent Over Row - Underhand (Barbell)",1,115.0,12,0,0,"",,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Bent Over Row - Underhand (Barbell)",2,115.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Bent Over Row - Underhand (Barbell)",3,115.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Bent Over Row - Underhand (Barbell)",4,115.0,12,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Press",1,180.0,10,0,0,"",,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Press",2,180.0,10,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Press",3,180.0,10,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Press",4,90.0,20,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Press",5,90.0,20,0,0,,,
2022-12-12 13:39:34,"Back/Legs",1h 8m,"Leg Press",6,90.0,20,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Bench Press (Barbell)",1,135.0,12,0,0,"","",
2022-12-14 13:53:35,"Chest",55m,"Bench Press (Barbell)",2,135.0,12,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Bench Press (Barbell)",3,135.0,12,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Bench Press (Barbell)",4,135.0,12,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Decline Bench Press (Barbell)",1,115.0,12,0,0,"",,
2022-12-14 13:53:35,"Chest",55m,"Decline Bench Press (Barbell)",2,115.0,12,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Decline Bench Press (Barbell)",3,115.0,12,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Decline Bench Press (Barbell)",4,115.0,12,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Incline Bench Press (Barbell)",1,115.0,12,0,0,"",,
2022-12-14 13:53:35,"Chest",55m,"Incline Bench Press (Barbell)",2,115.0,12,0,0,,,
2022-12-14 13:53:35,"Chest",55m,"Incline Bench Press (Barbell)",3,115.0,12,0,0,,,
